 0.05  2.352e-01
 0.15  2.277e-01
 0.25  2.145e-01
 0.35  1.980e-01
 0.45  1.786e-01
 0.55  1.589e-01
 0.65  1.388e-01
 0.75  1.205e-01
 0.85  1.031e-01
 0.95  8.809e-02
 1.05  7.492e-02
 1.15  6.408e-02
 1.25  5.420e-02
 1.35  4.501e-02
 1.45  3.551e-02
 1.55  2.570e-02
 1.65  1.081e-02
 1.75  2.464e-03
 1.85  8.977e-04
 1.95  6.050e-04
 2.05  3.183e-04
 2.15  1.866e-04
 2.25  8.088e-05
 2.35  1.756e-05
 2.45 -1.727e-05
 2.55 -6.967e-06
 2.65 -9.852e-06
 2.75 -7.181e-06
 2.85 -5.717e-06
 2.95 -1.833e-06
