 0.05  4.045e-01
 0.15  3.306e-01
 0.25  4.398e-01
 0.35  3.148e-01
 0.45  4.129e-01
 0.55  1.885e-01
 0.65  2.357e-01
 0.75  1.572e-01
 0.85  6.042e-02
 0.95  1.031e-01
 1.05  7.156e-02
 1.15  4.963e-02
 1.25 -6.961e-02
 1.35 -3.250e-02
 1.45  1.703e-02
 1.55  5.565e-02
 1.65  6.442e-02
 1.75  6.427e-02
 1.85 -3.025e-02
 1.95  1.745e-03
 2.05  0.000e+00
 2.15  0.000e+00
 2.25  0.000e+00
 2.35  0.000e+00
 2.45  0.000e+00
 2.55  0.000e+00
 2.65  0.000e+00
 2.75  0.000e+00
 2.85  0.000e+00
 2.95  0.000e+00
