 0.05  1.996e-01
 0.15  1.931e-01
 0.25  1.826e-01
 0.35  1.688e-01
 0.45  1.527e-01
 0.55  1.355e-01
 0.65  1.187e-01
 0.75  1.025e-01
 0.85  8.718e-02
 0.95  7.450e-02
 1.05  6.280e-02
 1.15  5.323e-02
 1.25  4.469e-02
 1.35  3.779e-02
 1.45  3.209e-02
 1.55  2.717e-02
 1.65  2.306e-02
 1.75  2.019e-02
 1.85  1.725e-02
 1.95  1.505e-02
 2.05  0.000e+00
 2.15  0.000e+00
 2.25  0.000e+00
 2.35  0.000e+00
 2.45  0.000e+00
 2.55  0.000e+00
 2.65  0.000e+00
 2.75  0.000e+00
 2.85  0.000e+00
 2.95  0.000e+00
