 5.00  2.880e-08  5.346e-05  5.575e-05  6.707e-05
15.00  2.331e-07  5.332e-05  5.609e-05  6.834e-05
25.00  5.626e-07  5.324e-05  5.603e-05  6.818e-05
35.00  1.098e-06  5.153e-05  5.767e-05  6.808e-05
45.00  1.858e-06  5.094e-05  5.704e-05  6.727e-05
55.00  2.977e-06  4.885e-05  5.713e-05  6.516e-05
65.00  4.333e-06  4.719e-05  5.579e-05  6.622e-05
75.00  5.375e-06  4.511e-05  5.616e-05  6.192e-05
85.00  7.077e-06  4.378e-05  5.511e-05  6.216e-05
95.00  8.763e-06  4.162e-05  5.564e-05  6.037e-05
105.00  9.789e-06  3.993e-05  5.191e-05  5.864e-05
115.00  1.144e-05  3.801e-05  5.206e-05  5.689e-05
125.00  1.259e-05  3.615e-05  5.321e-05  5.517e-05
135.00  1.407e-05  3.439e-05  5.208e-05  5.302e-05
145.00  1.525e-05  3.299e-05  5.028e-05  5.090e-05
155.00  1.684e-05  3.074e-05  5.175e-05  4.985e-05
165.00  1.789e-05  2.944e-05  4.982e-05  4.962e-05
175.00  1.896e-05  2.743e-05  4.970e-05  4.723e-05
185.00  1.946e-05  2.671e-05  4.950e-05  4.523e-05
195.00  2.102e-05  2.476e-05  5.080e-05  4.327e-05
205.00  2.129e-05  2.469e-05  4.993e-05  4.218e-05
215.00  2.211e-05  2.226e-05  4.807e-05  4.005e-05
225.00  2.192e-05  2.172e-05  4.644e-05  3.822e-05
235.00  2.241e-05  1.993e-05  4.436e-05  3.760e-05
245.00  2.346e-05  1.907e-05  4.086e-05  3.503e-05
255.00  2.330e-05  1.809e-05  3.921e-05  3.224e-05
265.00  2.280e-05  1.767e-05  3.796e-05  3.217e-05
275.00  2.324e-05  1.690e-05  3.633e-05  3.077e-05
285.00  2.359e-05  1.554e-05  3.266e-05  3.002e-05
295.00  2.375e-05  1.549e-05  3.227e-05  2.837e-05
