denom_pi: 7207 7113
denom_K: 1107 1196
denom_p: 616 602
denom_allcharges: 8930 8911
denom_allcharges_phi0: 782 751
denom_allcharges_phi45: 1546 1457
denom_allcharges_phi90: 709 731
dNdy_pi: 716
dNdy_K: 115.15
dNdy_p: 60.9
