 0.05  4.006e-01
 0.15  3.902e-01
 0.25  3.707e-01
 0.35  3.462e-01
 0.45  3.166e-01
 0.55  2.861e-01
 0.65  2.544e-01
 0.75  2.238e-01
 0.85  1.961e-01
 0.95  1.705e-01
 1.05  1.479e-01
 1.15  1.282e-01
 1.25  1.102e-01
 1.35  9.291e-02
 1.45  7.501e-02
 1.55  5.624e-02
 1.65  2.821e-02
 1.75  9.272e-03
 1.85  4.317e-03
 1.95  2.828e-03
 2.05  1.728e-03
 2.15  9.655e-04
 2.25  4.407e-04
 2.35  1.856e-04
 2.45  8.122e-05
 2.55  2.633e-05
 2.65 -4.650e-06
 2.75 -1.205e-05
 2.85 -6.833e-06
 2.95  1.562e-07
