   0.05  3.725e-02  1.859e-02
   0.15  2.240e-02  6.144e-03
   0.25  4.075e-02  3.842e-03
   0.35  4.915e-02 -4.713e-03
   0.45  4.689e-02 -8.809e-04
   0.55  6.862e-02  1.318e-02
   0.65  4.330e-02  1.553e-02
   0.75  5.122e-02 -1.120e-03
   0.85  4.919e-02  4.117e-03
   0.95  5.547e-02 -9.075e-03
   1.05  5.963e-02 -6.887e-03
   1.15  5.175e-02  2.658e-04
   1.25  5.419e-02 -7.850e-03
   1.35  4.261e-02  7.337e-03
   1.45  4.124e-02 -2.845e-03
   1.55  4.662e-02 -8.435e-03
   1.65  4.019e-02 -9.242e-03
   1.75  3.408e-02 -2.031e-03
   1.85  3.268e-02 -4.177e-03
   1.95  3.063e-02 -9.920e-03
   2.05  2.582e-02  3.534e-03
   2.15  1.483e-02 -2.448e-03
   2.25  8.820e-03 -3.812e-03
   2.35  3.987e-03 -5.270e-03
   2.45  8.190e-03 -1.344e-03
   2.55  1.815e-03 -5.416e-04
   2.65 -2.696e-05 -6.738e-04
   2.75 -1.409e-03  1.035e-03
   2.85  1.790e-03 -1.347e-03
   2.95  9.471e-04 -2.724e-03
   3.05 -9.951e-04 -4.147e-04
   3.15  4.473e-04 -3.583e-04
   3.25  1.652e-03  6.121e-04
   3.35 -3.857e-04  3.127e-04
   3.45 -2.447e-04 -4.921e-04
   3.55 -7.176e-04  1.637e-03
   3.65  2.258e-05  8.817e-04
   3.75 -1.045e-03 -8.102e-04
   3.85 -1.013e-04  5.467e-04
   3.95 -5.473e-04 -5.473e-04
   4.05 -3.182e-04 -3.182e-04
   4.15  1.727e-05 -1.727e-05
   4.25 -1.876e-04  1.876e-04
   4.35  4.536e-04  6.130e-04
   4.45 -1.876e-04  1.876e-04
   4.55  0.000e+00  0.000e+00
   4.65  2.533e-04 -2.533e-04
   4.75  0.000e+00  0.000e+00
   4.85  0.000e+00  0.000e+00
   4.95  4.093e-04 -4.093e-04
