-173.57  3.486e-04  3.260e-05
-160.71  3.185e-04  2.257e-05
-147.86  3.862e-04  2.006e-05
-135.00  2.759e-04 -5.016e-06
-122.14  4.113e-04 -7.523e-05
-109.29  3.962e-04 -1.003e-05
 -96.43  5.116e-04  4.012e-05
 -83.57  6.044e-04 -2.257e-05
 -70.71  8.301e-04 -1.530e-04
 -57.86  1.033e-03 -5.016e-06
 -45.00  1.103e-03 -1.003e-05
 -32.14  1.299e-03 -1.204e-04
 -19.29  1.063e-03  1.354e-04
  -6.43  1.452e-03 -1.931e-04
   6.43  1.407e-03 -2.382e-04
  19.29  1.204e-03 -4.514e-05
  32.14  1.093e-03  3.511e-05
  45.00  7.925e-04 -4.012e-05
  57.86  1.026e-03 -6.771e-05
  70.71  8.150e-04  3.762e-05
  83.57  7.022e-04 -8.025e-05
  96.43  5.216e-04 -7.022e-05
 109.29  5.166e-04  0.000e+00
 122.14  3.085e-04  2.759e-05
 135.00  3.661e-04 -8.527e-05
 147.86  3.962e-04  0.000e+00
 160.71  2.884e-04  2.257e-05
 173.57  3.285e-04  1.254e-05
