 0.05 -8.262e-03
 0.15 -1.972e-02
 0.25  4.531e-03
 0.35  2.795e-02
 0.45 -1.073e-02
 0.55 -5.983e-05
 0.65 -2.705e-03
 0.75  8.691e-03
 0.85 -2.464e-02
 0.95 -1.632e-02
 1.05 -3.862e-03
 1.15  2.098e-02
 1.25 -1.694e-03
 1.35  2.407e-03
 1.45 -7.851e-03
 1.55  2.015e-03
 1.65  3.825e-03
 1.75  3.068e-03
 1.85  3.097e-04
 1.95  8.168e-04
 2.05 -1.987e-04
 2.15  2.993e-05
 2.25  3.053e-06
 2.35  0.000e+00
 2.45  0.000e+00
 2.55  0.000e+00
 2.65  0.000e+00
 2.75  0.000e+00
 2.85  0.000e+00
 2.95  0.000e+00
