 0.05  1.773e-01
 0.15  1.720e-01
 0.25  1.619e-01
 0.35  1.494e-01
 0.45  1.343e-01
 0.55  1.184e-01
 0.65  1.030e-01
 0.75  8.824e-02
 0.85  7.478e-02
 0.95  6.276e-02
 1.05  5.218e-02
 1.15  4.346e-02
 1.25  3.623e-02
 1.35  3.024e-02
 1.45  2.527e-02
 1.55  2.058e-02
 1.65  7.597e-03
 1.75  7.894e-04
 1.85  6.579e-06
 1.95  0.000e+00
 2.05  0.000e+00
 2.15  0.000e+00
 2.25  0.000e+00
 2.35  0.000e+00
 2.45  0.000e+00
 2.55  0.000e+00
 2.65  0.000e+00
 2.75  0.000e+00
 2.85  0.000e+00
 2.95  0.000e+00
