 0.05  4.485e-01
 0.15  4.297e-01
 0.25  4.190e-01
 0.35  3.939e-01
 0.45  3.674e-01
 0.55  3.365e-01
 0.65  3.040e-01
 0.75  2.675e-01
 0.85  2.363e-01
 0.95  2.042e-01
 1.05  1.727e-01
 1.15  1.466e-01
 1.25  1.234e-01
 1.35  9.839e-02
 1.45  7.767e-02
 1.55  5.639e-02
 1.65  2.770e-02
 1.75  9.436e-03
 1.85  4.908e-03
 1.95  3.207e-03
 2.05  1.877e-03
 2.15  1.047e-03
 2.25  6.759e-04
 2.35  2.749e-04
 2.45  9.236e-05
 2.55  5.106e-05
 2.65 -4.514e-05
 2.75 -1.629e-06
 2.85  8.556e-06
 2.95  6.824e-06
