 5.00  7.358e-08  7.394e-05  7.346e-05  8.864e-05
15.00  4.713e-07  7.318e-05  7.445e-05  8.916e-05
25.00  1.366e-06  7.321e-05  7.387e-05  8.788e-05
35.00  2.656e-06  7.162e-05  7.393e-05  8.816e-05
45.00  3.949e-06  7.095e-05  7.293e-05  8.579e-05
55.00  5.842e-06  6.796e-05  7.293e-05  8.471e-05
65.00  7.978e-06  6.632e-05  7.213e-05  8.308e-05
75.00  1.016e-05  6.443e-05  7.037e-05  8.051e-05
85.00  1.248e-05  6.054e-05  7.088e-05  7.956e-05
95.00  1.491e-05  5.827e-05  6.890e-05  7.595e-05
105.00  1.715e-05  5.505e-05  6.801e-05  7.347e-05
115.00  1.998e-05  5.269e-05  6.642e-05  7.222e-05
125.00  2.173e-05  4.856e-05  6.581e-05  6.864e-05
135.00  2.459e-05  4.664e-05  6.514e-05  6.633e-05
145.00  2.619e-05  4.374e-05  6.323e-05  6.299e-05
155.00  2.769e-05  4.140e-05  6.227e-05  6.043e-05
165.00  3.032e-05  3.893e-05  5.981e-05  5.940e-05
175.00  3.092e-05  3.746e-05  5.975e-05  5.555e-05
185.00  3.235e-05  3.435e-05  6.044e-05  5.256e-05
195.00  3.402e-05  3.312e-05  5.933e-05  5.033e-05
205.00  3.471e-05  3.007e-05  6.254e-05  4.877e-05
215.00  3.570e-05  2.945e-05  5.820e-05  4.689e-05
225.00  3.720e-05  2.806e-05  5.451e-05  4.432e-05
235.00  3.701e-05  2.587e-05  5.121e-05  4.238e-05
245.00  3.792e-05  2.470e-05  4.822e-05  4.064e-05
255.00  3.727e-05  2.320e-05  4.466e-05  3.871e-05
265.00  3.794e-05  2.226e-05  4.180e-05  3.627e-05
275.00  3.806e-05  2.075e-05  4.012e-05  3.360e-05
285.00  3.767e-05  2.029e-05  3.649e-05  3.245e-05
295.00  3.702e-05  1.861e-05  3.423e-05  2.943e-05
