denom_pi: 7.17193e+06
denom_K: 1.54928e+06
denom_p: 525844
denom_allcharges: 1.07095e+07
denom_allcharges_phi0: 944805
denom_allcharges_phi45: 1.77721e+06
denom_allcharges_phi90 846523
