 5.00 -1.194e-08  4.470e-04  2.994e-04  3.030e-04
15.00  2.888e-07  4.372e-04  3.004e-04  3.073e-04
25.00  1.062e-06  4.271e-04  3.056e-04  3.059e-04
35.00  2.151e-06  4.336e-04  3.044e-04  2.987e-04
45.00  3.650e-06  4.254e-04  3.149e-04  2.980e-04
55.00  4.843e-06  4.207e-04  3.014e-04  2.975e-04
65.00  7.184e-06  4.145e-04  3.044e-04  3.039e-04
75.00  7.489e-06  4.143e-04  3.019e-04  2.971e-04
85.00  1.159e-05  3.975e-04  2.956e-04  2.896e-04
95.00  1.322e-05  3.994e-04  3.019e-04  3.003e-04
105.00  1.681e-05  3.965e-04  2.996e-04  2.952e-04
115.00  2.037e-05  3.940e-04  2.948e-04  2.930e-04
125.00  2.393e-05  3.829e-04  3.027e-04  3.009e-04
135.00  2.761e-05  3.772e-04  3.002e-04  2.989e-04
145.00  2.932e-05  3.678e-04  3.026e-04  2.849e-04
155.00  3.743e-05  3.621e-04  2.948e-04  2.940e-04
165.00  3.728e-05  3.632e-04  2.988e-04  2.872e-04
175.00  4.188e-05  3.464e-04  2.889e-04  2.902e-04
185.00  4.810e-05  3.494e-04  2.957e-04  2.832e-04
195.00  4.975e-05  3.334e-04  2.886e-04  2.814e-04
205.00  5.227e-05  3.297e-04  2.899e-04  2.916e-04
215.00  5.648e-05  3.201e-04  2.979e-04  2.784e-04
225.00  6.856e-05  3.098e-04  2.883e-04  2.743e-04
235.00  7.376e-05  3.051e-04  2.761e-04  2.778e-04
245.00  7.954e-05  3.004e-04  2.828e-04  2.740e-04
255.00  8.163e-05  2.889e-04  2.829e-04  2.695e-04
265.00  8.308e-05  2.853e-04  2.921e-04  2.733e-04
275.00  8.883e-05  2.733e-04  2.784e-04  2.692e-04
285.00  9.031e-05  2.686e-04  2.813e-04  2.673e-04
295.00  9.921e-05  2.616e-04  2.753e-04  2.719e-04
