 0.05  5.697e-02
 0.15  4.960e-02
 0.25  4.296e-02
 0.35  3.759e-02
 0.45  2.474e-02
 0.55  1.039e-02
 0.65  4.330e-03
 0.75  4.535e-03
 0.85 -6.009e-04
 0.95  9.632e-03
 1.05 -6.121e-03
 1.15 -4.456e-04
 1.25  4.017e-03
 1.35  2.079e-03
 1.45 -1.337e-03
 1.55 -1.393e-03
 1.65  2.796e-04
 1.75  4.849e-03
 1.85 -7.596e-03
 1.95 -6.749e-04
 2.05  0.000e+00
 2.15  0.000e+00
 2.25  0.000e+00
 2.35  0.000e+00
 2.45  0.000e+00
 2.55  0.000e+00
 2.65  0.000e+00
 2.75  0.000e+00
 2.85  0.000e+00
 2.95  0.000e+00
