 0.05  4.490e-02
 0.15  4.083e-02
 0.25  3.901e-02
 0.35  3.181e-02
 0.45  2.366e-02
 0.55  1.673e-02
 0.65  1.078e-02
 0.75  9.142e-03
 0.85  4.297e-03
 0.95  5.146e-03
 1.05  3.481e-03
 1.15  2.473e-03
 1.25  1.870e-04
 1.35  2.035e-03
 1.45  1.964e-03
 1.55  1.423e-03
 1.65  4.608e-04
 1.75  2.321e-04
 1.85 -2.610e-04
 1.95  1.311e-03
 2.05 -1.770e-03
 2.15 -7.429e-05
 2.25 -5.669e-04
 2.35 -1.903e-04
 2.45 -3.797e-05
 2.55 -2.109e-04
 2.65 -4.363e-04
 2.75 -5.398e-04
 2.85  5.052e-04
 2.95  1.642e-04
