denom_pi: 7255 7308
denom_K: 1115 1156
denom_p: 617 592
denom_allcharges: 8987 9056
denom_allcharges_phi0: 759 828
denom_allcharges_phi45: 1548 1506
denom_allcharges_phi90: 786 705
dNdy_pi: 728.15
dNdy_K: 113.55
dNdy_p: 60.45
