-1.13684   0   0
-1.01053   0.048412   0.00436667
-0.884211   0.0557244   0.00356303
-0.757895   0.0734666   0.00311094
-0.631579   0.0849428   0.00284708
-0.505263   0.0877323   0.00263721
-0.378947   0.10154   0.00243613
-0.252632   0.089393   0.00226732
-0.126316   0.0833905   0.00213039
2.77556e-17   0.0552914   0.00285361
0.126316   0.0833905   0.00213039
0.252632   0.089393   0.00226732
0.378947   0.10154   0.00243613
0.505263   0.0877323   0.00263721
0.631579   0.0849428   0.00284708
0.757895   0.0734666   0.00311094
0.884211   0.0557244   0.00356303
