denom_pi: 1.91433e+07
denom_K: 4.14379e+06
denom_p: 1.40794e+06
denom_allcharges: 2.85908e+07
denom_allcharges_phi0: 2.55031e+06
denom_allcharges_phi45: 4.74e+06
denom_allcharges_phi90 2.23376e+06
