 5.00  1.485e-06  2.987e-04  5.483e-04  5.148e-04
15.00  2.417e-06  3.192e-04  6.018e-04  5.341e-04
25.00 -2.773e-07  3.900e-04  4.582e-04  4.903e-04
35.00 -6.482e-06  3.601e-04  4.958e-04  5.402e-04
45.00 -3.082e-06  3.642e-04  4.870e-04  5.264e-04
55.00 -7.556e-06  4.115e-04  6.388e-04  5.384e-04
65.00 -1.472e-05  3.910e-04  4.176e-04  4.900e-04
75.00  1.669e-06  2.673e-04  5.563e-04  5.464e-04
85.00 -1.102e-06  3.482e-04  5.777e-04  5.612e-04
95.00  3.695e-05  2.626e-04  5.230e-04  4.948e-04
105.00  9.324e-05  3.369e-04  5.127e-04  5.702e-04
115.00  3.171e-04  3.154e-04  5.038e-04  4.996e-04
125.00  1.787e-03  2.615e-04  4.081e-04  2.650e-04
135.00  9.084e-04  1.855e-04  1.003e-04  1.451e-04
145.00  3.382e-04  9.775e-05  4.185e-05  1.101e-04
155.00  2.156e-04  3.730e-05  9.543e-05  6.065e-05
165.00  1.612e-04  1.153e-04  3.298e-05  3.482e-05
175.00  1.436e-04  9.835e-05  1.364e-05  1.073e-04
185.00  1.404e-04  1.258e-04  2.469e-05  6.702e-05
195.00  1.353e-04  1.295e-04  9.454e-06  6.117e-05
205.00  1.453e-04  8.694e-05  1.454e-04  1.393e-05
215.00  1.083e-04  8.586e-05 -2.696e-05 -3.082e-05
225.00  9.342e-05  7.858e-05 -2.442e-05  5.547e-05
235.00  7.142e-05  3.543e-06  1.949e-05  6.058e-05
245.00  1.162e-04  6.393e-05  9.544e-05  2.673e-05
255.00  9.779e-05  6.548e-05 -3.823e-05 -8.087e-06
265.00  1.396e-04  4.078e-05  1.548e-05  7.682e-05
275.00  6.523e-05  7.689e-05  1.505e-05  1.104e-04
285.00  1.332e-04  1.534e-04  1.061e-04 -1.419e-05
295.00  1.062e-04  7.980e-05 -1.783e-05  5.912e-05
