 0.05  1.542e-01
 0.15  1.512e-01
 0.25  1.000e-01
 0.35  7.065e-02
 0.45  5.213e-02
 0.55  2.222e-02
 0.65  4.525e-03
 0.75  8.587e-03
 0.85 -4.672e-04
 0.95  2.093e-02
 1.05 -7.687e-03
 1.15 -1.525e-03
 1.25  9.760e-03
 1.35 -4.965e-03
 1.45 -3.058e-04
 1.55 -1.416e-02
 1.65 -7.095e-03
 1.75 -5.884e-03
 1.85  9.520e-03
 1.95  2.726e-02
 2.05  5.594e-03
 2.15 -2.454e-04
 2.25  1.233e-02
 2.35  3.863e-03
 2.45  1.705e-03
 2.55 -2.133e-03
 2.65  5.598e-03
 2.75 -3.347e-03
 2.85 -5.493e-03
 2.95  7.600e-04
