denom_pi: 7202 7171
denom_K: 1140 1193
denom_p: 621 583
denom_allcharges: 8963 8947
denom_allcharges_phi0: 799 792
denom_allcharges_phi45: 1526 1454
denom_allcharges_phi90: 714 727
dNdy_pi: 718.65
dNdy_K: 116.65
dNdy_p: 60.2
