denom_pi: 7465 7434
denom_K: 1172 1166
denom_p: 581 676
denom_allcharges: 9218 9276
denom_allcharges_phi0: 803 829
denom_allcharges_phi45: 1497 1565
denom_allcharges_phi90: 762 741
dNdy_pi: 745
dNdy_K: 116.9
dNdy_p: 62.85
