denom_pi: 7.17368e+06
denom_K: 1.54899e+06
denom_p: 525825
denom_allcharges: 1.07107e+07
denom_allcharges_phi0: 944504
denom_allcharges_phi45: 1.77723e+06
denom_allcharges_phi90 846804
