   5.00  5.402e-07  6.293e-05  1.053e-05  1.237e-04  0.000e+00  3.511e-06 -3.214e-05  1.351e-05
  15.00  8.103e-07  2.782e-05  2.701e-07  4.160e-05 -1.351e-06 -9.994e-06  6.564e-05 -7.023e-06
  25.00 -4.052e-06  4.322e-05  2.944e-05  5.024e-05 -1.351e-06  1.459e-05  5.132e-06 -5.942e-06
  35.00  8.103e-06  2.971e-05  5.267e-05  8.265e-05  3.781e-06  4.322e-06  4.727e-05 -1.567e-05
  45.00  1.242e-05  2.107e-05  1.107e-05  5.618e-05  5.942e-06  1.026e-05  3.106e-05  2.485e-05
  55.00  2.701e-06  3.403e-05  2.107e-05  3.971e-05  2.161e-06  2.161e-05 -3.511e-05  2.188e-05
  65.00  6.753e-06  3.214e-05  3.079e-05  5.834e-05  1.486e-05 -7.833e-06  3.619e-05  1.945e-05
  75.00  1.161e-05  4.781e-05  2.701e-05  5.294e-05  8.103e-07  1.161e-05 -1.297e-05 -2.161e-05
  85.00  5.672e-06  3.214e-05  3.646e-05  5.537e-05 -1.891e-06  1.269e-05  3.484e-05  1.594e-05
  95.00  1.269e-05  1.080e-05  1.675e-05  7.941e-05  2.701e-07 -3.241e-06 -3.727e-05 -2.215e-05
 105.00  2.242e-05  4.025e-05  2.269e-05  3.998e-05  1.540e-05 -5.132e-06 -1.621e-05 -1.188e-05
 115.00  4.592e-06  3.673e-05  1.242e-05  3.998e-05  5.672e-06  1.999e-05  8.103e-06  2.161e-05
 125.00  1.432e-05  2.620e-05  7.563e-06  5.753e-05 -8.373e-06 -8.103e-07 -1.188e-05 -2.566e-05
 135.00  1.810e-05  3.890e-05  5.564e-05  2.593e-05  1.269e-05 -7.563e-06  8.103e-06 -6.483e-06
 145.00  1.648e-05  2.755e-05  1.080e-05  3.781e-05 -3.511e-06 -1.621e-05  3.241e-06  1.945e-05
 155.00  9.994e-06 -4.052e-06  2.161e-05  2.728e-05  8.103e-07 -1.161e-05 -2.161e-06 -7.833e-06
 165.00  1.324e-05  1.324e-05  5.672e-05  2.215e-05 -2.971e-06 -1.351e-06  2.431e-05 -1.134e-05
 175.00  3.241e-06  9.454e-06  4.592e-05  3.781e-05 -8.103e-06 -4.592e-06 -4.862e-06 -1.621e-05
 185.00  7.023e-06  3.079e-05  4.916e-05  4.106e-05 -2.701e-06  7.023e-06 -4.862e-06 -1.405e-05
 195.00  1.080e-05  1.053e-05  2.269e-05 -2.134e-05  1.621e-06  8.913e-06  2.701e-05  5.132e-06
 205.00  1.486e-05 -5.942e-06  4.700e-05  3.160e-05 -5.672e-06  3.781e-06  1.026e-05 -4.187e-05
 215.00  2.404e-05  1.080e-06  4.538e-05 -3.241e-06  1.702e-05 -7.563e-06 -2.701e-05 -8.643e-06
 225.00  1.107e-05  2.512e-05  3.727e-05  3.295e-05  4.052e-06  2.971e-06 -2.647e-05  1.891e-05
 235.00  3.106e-05  1.621e-05  4.376e-05  2.431e-06 -2.674e-05 -1.459e-05 -1.675e-05 -7.293e-06
 245.00  2.512e-05  8.373e-06 -6.483e-06  1.459e-05 -1.351e-06  8.913e-06  0.000e+00  2.701e-06
