      0	      0	0.60339	0.028482
      0	      1	0.871336	0.0135126
      0	      2	0.897397	0.0118745
      0	      3	0.929752	0.00948488
      0	      4	0.962552	0.00707064
      0	      5	0.941259	0.00879373
      0	      6	0.942775	0.00878531
      0	      7	0.94948	0.00844243
      0	      8	0.965879	0.00657647
      0	      9	0.966805	0.00666249
      0	     10	0.961728	0.00674096
      0	     11	0.971464	0.00586465
      0	     12	0.973451	0.00571597
      0	     13	0.975501	0.0051588
      0	     14	0.969194	0.00594771
      0	     15	0.968254	0.00612629
      0	     16	0.966871	0.00626915
      0	     17	0.973042	0.00580281
      0	     18	0.969325	0.00604014
      0	     19	0.957346	0.00695574
      1	      0	0.541045	0.0304393
      1	      1	0.868881	0.0141129
      1	      2	0.903272	0.0111483
      1	      3	0.937063	0.00908206
      1	      4	0.946524	0.0082261
      1	      5	0.950425	0.00816936
      1	      6	0.969914	0.00646578
      1	      7	0.945748	0.0086737
      1	      8	0.977778	0.00549348
      1	      9	0.967655	0.00649474
      1	     10	0.97066	0.00590046
      1	     11	0.971564	0.00572135
      1	     12	0.966709	0.00641924
      1	     13	0.976942	0.00522858
      1	     14	0.977163	0.00517889
      1	     15	0.972117	0.00586129
      1	     16	 0.9777	0.00505871
      1	     17	0.972414	0.00608279
      1	     18	0.976247	0.00524787
      1	     19	0.969021	0.00609906
      2	      0	   0.54	0.0315214
      2	      1	0.866551	0.0141569
      2	      2	0.918552	0.0106227
      2	      3	0.932229	0.00975438
      2	      4	0.943343	0.00870082
      2	      5	0.955494	0.0076906
      2	      6	0.967468	0.0066721
      2	      7	0.961702	0.00722792
      2	      8	0.967977	0.00671718
      2	      9	0.965672	0.00703402
      2	     10	0.979167	0.00499991
      2	     11	0.974227	0.00568831
      2	     12	0.966933	0.00603806
      2	     13	0.965352	0.00632145
      2	     14	0.971939	0.00589814
      2	     15	0.965895	0.00633433
      2	     16	0.97482	0.00542508
      2	     17	0.982415	0.00450033
      2	     18	0.990899	0.0032031
      2	     19	0.967089	0.00634735
      3	      0	0.483755	0.0300262
      3	      1	0.878788	0.0137795
      3	      2	0.919118	0.0104558
      3	      3	0.930723	0.00985419
      3	      4	0.958763	0.00763071
      3	      5	0.960651	0.00716167
      3	      6	0.957627	0.00757052
      3	      7	0.973404	0.00586737
      3	      8	0.959157	0.00718429
      3	      9	0.968116	0.00668846
      3	     10	0.968182	0.00591664
      3	     11	0.971848	0.00578683
      3	     12	0.975758	0.00535466
      3	     13	0.976985	0.00508674
      3	     14	0.975758	0.00535466
      3	     15	0.974522	0.00562395
      3	     16	0.987893	0.00380518
      3	     17	0.975641	0.00551985
      3	     18	0.974699	0.00545088
      3	     19	0.970692	0.00577513
      4	      0	0.522901	0.0308577
      4	      1	0.870968	0.0141917
      4	      2	   0.94	0.009315
      4	      3	0.939227	0.00887918
      4	      4	0.947222	0.00833269
      4	      5	0.960894	0.00724442
      4	      6	0.961741	0.00696721
      4	      7	0.960114	0.0073859
      4	      8	0.959405	0.00725967
      4	      9	0.97019	0.00626013
      4	     10	0.97153	0.00572804
      4	     11	0.966102	0.00629666
      4	     12	0.971297	0.00565754
      4	     13	0.977011	0.0053558
      4	     14	0.972292	0.00582491
      4	     15	0.982917	0.00469727
      4	     16	0.977907	0.00501219
      4	     17	0.977387	0.00526934
      4	     18	0.966143	0.00628918
      4	     19	0.973105	0.00565637
      5	      0	0.549815	0.0302217
      5	      1	0.872302	0.0141543
      5	      2	0.923767	0.0102598
      5	      3	0.937589	0.00911052
      5	      4	0.940299	0.00872754
      5	      5	0.969343	0.00658655
      5	      6	0.954188	0.00756411
      5	      7	0.969957	0.00645667
      5	      8	0.952444	0.00773526
      5	      9	0.954993	0.00777509
