denom_pi: 1.04607e+07
denom_K: 1.69183e+06
denom_p: 889578
denom_allcharges: 1.30421e+07
denom_allcharges_phi0: 1.14113e+06
denom_allcharges_phi45: 2.16562e+06
denom_allcharges_phi90 1.0373e+06
