denom_pi: 7.17226e+06
denom_K: 1.5482e+06
denom_p: 526350
denom_allcharges: 1.0712e+07
denom_allcharges_phi0: 946323
denom_allcharges_phi45: 1.77773e+06
denom_allcharges_phi90 846207
