denom_pi: 7117 7235
denom_K: 1194 1217
denom_p: 624 605
denom_allcharges: 8935 9057
denom_allcharges_phi0: 783 773
denom_allcharges_phi45: 1486 1528
denom_allcharges_phi90: 733 713
dNdy_pi: 717.6
dNdy_K: 120.55
dNdy_p: 61.45
