 5.00  3.095e-07  1.076e-04  1.366e-04  9.907e-05
15.00  9.809e-08  3.671e-05  8.724e-05  5.364e-05
25.00 -9.702e-07  2.088e-05  1.169e-04  8.723e-05
35.00  9.613e-07  3.700e-05  5.396e-05 -1.349e-05
45.00  1.540e-06  6.406e-05  2.627e-05  1.427e-04
55.00  1.255e-06  4.792e-05 -2.405e-05  9.719e-05
65.00 -5.064e-06  1.053e-05  1.666e-05  1.198e-05
75.00  3.951e-06  4.122e-05  7.497e-05  6.568e-05
85.00  7.684e-06  8.527e-05  1.247e-04  4.215e-05
95.00  1.109e-05  1.696e-05 -3.794e-05  1.538e-04
105.00  2.561e-06  5.895e-05  8.218e-05  5.332e-05
115.00  6.297e-06  5.137e-05  9.324e-05  5.157e-05
125.00  1.001e-05 -3.902e-05  1.362e-04  4.850e-05
135.00  1.794e-05  6.143e-05  3.563e-05  1.665e-05
145.00  1.648e-05  4.540e-05  9.931e-05  8.618e-05
155.00  7.223e-06  1.059e-04  7.567e-05  1.906e-05
165.00  2.713e-05 -2.398e-05  7.919e-05  2.918e-05
175.00  3.897e-05 -9.388e-06  1.221e-05  3.150e-05
185.00  4.006e-05  6.100e-05  5.978e-05  6.797e-05
195.00  3.225e-05  9.366e-05  5.120e-05  8.604e-05
205.00  1.358e-05  4.860e-05  7.127e-05 -2.475e-05
215.00  6.077e-05  1.937e-05  1.176e-04  6.706e-05
225.00  4.534e-05  8.339e-05  1.509e-05  1.371e-04
235.00  3.471e-05 -3.280e-05  1.251e-04  2.387e-05
245.00  5.078e-05  1.101e-04  8.140e-06  8.100e-05
255.00  3.459e-05 -2.657e-05  1.213e-05  6.086e-06
265.00  3.803e-05  3.027e-05 -8.375e-05 -2.393e-05
275.00  4.033e-06  8.544e-06  8.496e-05  2.050e-05
285.00  1.575e-05  5.883e-05  3.626e-05 -5.625e-05
295.00  4.996e-05  1.000e-04  1.053e-04 -3.922e-05
