 0.05  8.848e-02
 0.15  3.012e-02
 0.25  6.306e-02
 0.35  7.059e-02
 0.45  3.012e-02
 0.55  4.895e-02
 0.65  2.165e-02
 0.75  1.412e-02
 0.85  1.788e-02
 0.95  0.000e+00
 1.05  1.506e-02
 1.15  2.824e-03
 1.25  7.530e-03
 1.35 -2.824e-03
 1.45 -6.589e-03
 1.55 -9.413e-04
 1.65 -1.035e-02
 1.75  9.413e-04
 1.85 -9.413e-04
 1.95  0.000e+00
 2.05  0.000e+00
 2.15  9.413e-04
 2.25  0.000e+00
 2.35  0.000e+00
 2.45  0.000e+00
 2.55  0.000e+00
 2.65  0.000e+00
 2.75  0.000e+00
 2.85  0.000e+00
 2.95  0.000e+00
