denom_pi: 7.17245e+06
denom_K: 1.54917e+06
denom_p: 525255
denom_allcharges: 1.07107e+07
denom_allcharges_phi0: 944814
denom_allcharges_phi45: 1.77714e+06
denom_allcharges_phi90 845805
