denom_pi: 7294 7257
denom_K: 1186 1188
denom_p: 616 595
denom_allcharges: 9096 9040
denom_allcharges_phi0: 800 811
denom_allcharges_phi45: 1523 1533
denom_allcharges_phi90: 685 725
dNdy_pi: 727.55
dNdy_K: 118.75
dNdy_p: 60.55
