denom_pi: 7261 7307
denom_K: 1135 1191
denom_p: 599 643
denom_allcharges: 8995 9141
denom_allcharges_phi0: 777 776
denom_allcharges_phi45: 1531 1512
denom_allcharges_phi90: 715 752
dNdy_pi: 728.45
dNdy_K: 116.3
dNdy_p: 62.1
