denom_pi: 7281 7346
denom_K: 1143 1182
denom_p: 578 608
denom_allcharges: 9002 9136
denom_allcharges_phi0: 799 826
denom_allcharges_phi45: 1433 1503
denom_allcharges_phi90: 709 707
dNdy_pi: 731.35
dNdy_K: 116.25
dNdy_p: 59.3
