denom_pi: 7294 7259
denom_K: 1187 1159
denom_p: 605 601
denom_allcharges: 9086 9019
denom_allcharges_phi0: 750 803
denom_allcharges_phi45: 1496 1520
denom_allcharges_phi90: 721 721
dNdy_pi: 727.7
dNdy_K: 117.3
dNdy_p: 60.3
