denom_pi: 1.26241e+07
denom_K: 2.73573e+06
denom_p: 926081
denom_allcharges: 1.88519e+07
denom_allcharges_phi0: 1.68088e+06
denom_allcharges_phi45: 3.12743e+06
denom_allcharges_phi90 1.47341e+06
