denom_pi: 7284 7307
denom_K: 1151 1137
denom_p: 589 620
denom_allcharges: 9024 9064
denom_allcharges_phi0: 775 792
denom_allcharges_phi45: 1472 1499
denom_allcharges_phi90: 728 733
dNdy_pi: 729.55
dNdy_K: 114.4
dNdy_p: 60.45
