 0.05  8.934e-02
 0.15  8.292e-02
 0.25  7.230e-02
 0.35  5.747e-02
 0.45  4.237e-02
 0.55  2.698e-02
 0.65  1.309e-02
 0.75  1.064e-03
 0.85 -8.135e-03
 0.95 -1.581e-02
 1.05 -2.136e-02
 1.15 -2.474e-02
 1.25 -2.734e-02
 1.35 -2.847e-02
 1.45 -2.844e-02
 1.55 -2.842e-02
 1.65 -2.728e-02
 1.75 -2.608e-02
 1.85 -2.440e-02
 1.95 -2.228e-02
 2.05 -1.949e-02
 2.15 -1.569e-02
 2.25 -1.215e-02
 2.35 -9.531e-03
 2.45 -7.484e-03
 2.55 -5.883e-03
 2.65 -4.718e-03
 2.75 -3.825e-03
 2.85 -3.101e-03
 2.95 -2.523e-03
