denom_pi: 7178 7235
denom_K: 1159 1126
denom_p: 617 601
denom_allcharges: 8954 8962
denom_allcharges_phi0: 746 791
denom_allcharges_phi45: 1473 1479
denom_allcharges_phi90: 707 713
dNdy_pi: 720.65
dNdy_K: 114.25
dNdy_p: 60.9
