denom_pi: 1.37055e+07
denom_K: 2.96304e+06
denom_p: 1.00619e+06
denom_allcharges: 2.04681e+07
denom_allcharges_phi0: 1.81372e+06
denom_allcharges_phi45: 3.39631e+06
denom_allcharges_phi90 1.61188e+06
