denom_pi: 7224 7372
denom_K: 1147 1188
denom_p: 647 605
denom_allcharges: 9018 9165
denom_allcharges_phi0: 769 749
denom_allcharges_phi45: 1508 1583
denom_allcharges_phi90: 735 718
dNdy_pi: 729.8
dNdy_K: 116.75
dNdy_p: 62.6
