   0.05  9.036e-02  8.598e-03
   0.15  9.571e-02 -4.218e-03
   0.25  9.393e-02 -2.093e-02
   0.35  7.024e-02 -2.433e-03
   0.45  4.607e-02 -6.489e-03
   0.55  4.331e-02 -8.273e-03
   0.65  2.060e-02  4.380e-03
   0.75  1.557e-02  9.409e-03
   0.85  1.330e-02 -1.233e-02
   0.95 -6.164e-03 -6.489e-04
   1.05 -1.282e-02  5.353e-03
   1.15 -1.525e-02 -6.813e-03
   1.25 -2.060e-02 -4.704e-03
   1.35 -1.930e-02 -2.109e-03
   1.45 -2.174e-02  4.867e-03
   1.55 -2.158e-02  1.784e-03
   1.65 -2.774e-02  7.949e-03
   1.75 -2.904e-02  2.109e-03
   1.85 -2.693e-02 -3.569e-03
   1.95 -2.579e-02 -8.111e-04
   2.05 -2.612e-02  2.109e-03
   2.15 -1.687e-02 -3.244e-04
   2.25 -1.103e-02  1.298e-03
   2.35 -1.071e-02  0.000e+00
   2.45 -5.353e-03  3.082e-03
   2.55 -4.867e-03  3.244e-04
   2.65 -6.489e-03  6.489e-04
   2.75 -4.704e-03  1.136e-03
   2.85 -4.380e-03  1.460e-03
   2.95 -2.433e-03  3.082e-03
   3.05 -6.489e-04  3.244e-04
   3.15 -2.109e-03 -4.867e-04
   3.25 -8.111e-04  1.460e-03
   3.35  6.489e-04 -9.733e-04
   3.45 -8.111e-04  1.622e-04
   3.55 -8.111e-04 -1.622e-04
   3.65  1.622e-04  1.622e-04
   3.75 -1.136e-03  4.867e-04
   3.85  0.000e+00  0.000e+00
   3.95  0.000e+00  0.000e+00
   4.05  0.000e+00 -6.489e-04
   4.15 -4.867e-04 -1.622e-04
   4.25 -1.622e-04 -1.622e-04
   4.35  0.000e+00  3.244e-04
   4.45 -1.622e-04  1.622e-04
   4.55  0.000e+00  0.000e+00
   4.65  0.000e+00  0.000e+00
   4.75  0.000e+00  0.000e+00
   4.85  0.000e+00  0.000e+00
   4.95  0.000e+00  0.000e+00
