denom_pi: 7421 7414
denom_K: 1191 1202
denom_p: 625 640
denom_allcharges: 9237 9256
denom_allcharges_phi0: 848 826
denom_allcharges_phi45: 1538 1496
denom_allcharges_phi90: 704 694
dNdy_pi: 741.8
dNdy_K: 119.7
dNdy_p: 63.25
