-173.57  3.224e-04 -2.461e-05
-160.71  3.721e-04 -2.248e-05
-147.86  3.462e-04 -2.376e-05
-135.00  4.497e-04 -6.788e-05
-122.14  5.002e-04 -4.242e-07
-109.29  5.010e-04 -9.206e-05
 -96.43  5.706e-04 -8.273e-05
 -83.57  6.958e-04 -8.315e-05
 -70.71  1.011e-03 -1.154e-04
 -57.86  1.333e-03 -6.788e-05
 -45.00  1.491e-03 -1.307e-04
 -32.14  1.990e-03 -1.230e-04
 -19.29  2.368e-03 -1.298e-04
  -6.43  2.455e-03 -4.667e-05
   6.43  2.467e-03 -4.836e-05
  19.29  2.289e-03 -1.349e-04
  32.14  1.951e-03 -8.909e-05
  45.00  1.660e-03 -7.551e-05
  57.86  1.301e-03 -4.539e-05
  70.71  1.019e-03 -2.164e-05
  83.57  8.400e-04 -5.176e-05
  96.43  6.728e-04 -4.582e-05
 109.29  5.608e-04 -6.788e-05
 122.14  4.556e-04 -2.291e-05
 135.00  4.225e-04 -1.103e-05
 147.86  3.827e-04 -4.412e-05
 160.71  3.971e-04 -3.564e-05
 173.57  3.262e-04 -2.673e-05
