 0.05  1.996e-02
 0.15  1.935e-02
 0.25  1.787e-02
 0.35  1.621e-02
 0.45  1.416e-02
 0.55  1.194e-02
 0.65  9.899e-03
 0.75  8.022e-03
 0.85  6.342e-03
 0.95  4.776e-03
 1.05  3.610e-03
 1.15  2.625e-03
 1.25  1.601e-03
 1.35  1.000e-03
 1.45  4.525e-04
 1.55  5.957e-06
 1.65 -2.041e-04
 1.75 -5.578e-04
 1.85 -6.293e-04
 1.95 -8.187e-04
 2.05 -7.884e-04
 2.15 -8.165e-04
 2.25 -6.736e-04
 2.35 -4.758e-04
 2.45 -3.799e-04
 2.55 -3.042e-04
 2.65 -2.413e-04
 2.75 -1.791e-04
 2.85 -1.432e-04
 2.95 -1.077e-04
