 5.00  6.805e-08  1.127e-04  1.261e-04  1.546e-04
15.00  5.014e-07  1.112e-04  1.297e-04  1.559e-04
25.00  1.333e-06  1.102e-04  1.273e-04  1.557e-04
35.00  2.397e-06  1.090e-04  1.268e-04  1.496e-04
45.00  4.055e-06  1.074e-04  1.269e-04  1.502e-04
55.00  5.658e-06  1.075e-04  1.252e-04  1.493e-04
65.00  7.973e-06  1.065e-04  1.280e-04  1.467e-04
75.00  1.048e-05  1.024e-04  1.227e-04  1.464e-04
85.00  1.323e-05  1.019e-04  1.256e-04  1.450e-04
95.00  1.576e-05  9.933e-05  1.224e-04  1.389e-04
105.00  1.915e-05  9.574e-05  1.211e-04  1.383e-04
115.00  2.168e-05  9.431e-05  1.190e-04  1.350e-04
125.00  2.493e-05  9.113e-05  1.176e-04  1.307e-04
135.00  2.894e-05  8.845e-05  1.171e-04  1.276e-04
145.00  3.132e-05  8.564e-05  1.104e-04  1.248e-04
155.00  3.497e-05  8.299e-05  1.107e-04  1.203e-04
165.00  3.853e-05  7.921e-05  1.097e-04  1.184e-04
175.00  4.122e-05  7.680e-05  1.103e-04  1.131e-04
185.00  4.458e-05  7.429e-05  1.056e-04  1.106e-04
195.00  4.758e-05  7.068e-05  1.055e-04  1.053e-04
205.00  5.086e-05  6.965e-05  1.007e-04  1.025e-04
215.00  5.201e-05  6.503e-05  9.938e-05  9.872e-05
225.00  5.544e-05  6.048e-05  9.635e-05  9.240e-05
235.00  5.742e-05  6.009e-05  9.123e-05  9.040e-05
245.00  5.927e-05  5.426e-05  8.790e-05  8.434e-05
255.00  6.182e-05  5.125e-05  8.567e-05  8.160e-05
265.00  6.354e-05  5.002e-05  7.987e-05  8.032e-05
275.00  6.486e-05  4.772e-05  7.891e-05  7.383e-05
285.00  6.511e-05  4.558e-05  7.545e-05  7.118e-05
295.00  6.673e-05  4.407e-05  7.251e-05  6.755e-05
