 0.05  6.244e-02
 0.15  5.922e-02
 0.25  5.357e-02
 0.35  4.618e-02
 0.45  3.837e-02
 0.55  3.020e-02
 0.65  2.281e-02
 0.75  1.634e-02
 0.85  1.107e-02
 0.95  6.747e-03
 1.05  3.674e-03
 1.15  1.279e-03
 1.25 -2.477e-04
 1.35 -1.229e-03
 1.45 -1.437e-03
 1.55 -1.167e-03
 1.65 -6.325e-04
 1.75 -4.224e-04
 1.85 -2.168e-04
 1.95 -1.139e-04
 2.05 -4.115e-05
 2.15 -2.229e-05
 2.25 -7.164e-06
 2.35  1.746e-06
 2.45 -2.733e-06
 2.55  1.522e-07
 2.65  6.147e-08
 2.75  0.000e+00
 2.85  0.000e+00
 2.95  0.000e+00
