denom_pi: 7321 7271
denom_K: 1212 1160
denom_p: 608 584
denom_allcharges: 9141 9015
denom_allcharges_phi0: 813 770
denom_allcharges_phi45: 1554 1401
denom_allcharges_phi90: 700 714
dNdy_pi: 729.6
dNdy_K: 118.6
dNdy_p: 59.6
