 5.00  1.931e-07  5.949e-04  4.941e-04  4.576e-04
15.00  8.145e-07  5.801e-04  4.966e-04  4.543e-04
25.00  2.355e-06  5.787e-04  4.973e-04  4.646e-04
35.00  4.094e-06  5.776e-04  4.977e-04  4.627e-04
45.00  8.001e-06  5.640e-04  5.023e-04  4.647e-04
55.00  1.147e-05  5.629e-04  4.971e-04  4.565e-04
65.00  1.744e-05  5.605e-04  4.975e-04  4.635e-04
75.00  2.068e-05  5.492e-04  4.952e-04  4.581e-04
85.00  2.576e-05  5.400e-04  5.041e-04  4.639e-04
95.00  3.409e-05  5.318e-04  4.966e-04  4.581e-04
105.00  4.106e-05  5.249e-04  4.986e-04  4.584e-04
115.00  4.834e-05  5.149e-04  5.078e-04  4.555e-04
125.00  5.329e-05  4.998e-04  5.001e-04  4.584e-04
135.00  6.325e-05  4.892e-04  5.020e-04  4.610e-04
145.00  7.093e-05  4.781e-04  5.057e-04  4.652e-04
155.00  8.346e-05  4.709e-04  5.141e-04  4.477e-04
165.00  9.188e-05  4.520e-04  5.093e-04  4.510e-04
175.00  1.010e-04  4.464e-04  5.190e-04  4.501e-04
185.00  1.124e-04  4.361e-04  5.330e-04  4.453e-04
195.00  1.251e-04  4.228e-04  5.424e-04  4.471e-04
205.00  1.376e-04  4.128e-04  5.682e-04  4.367e-04
215.00  1.421e-04  3.970e-04  5.620e-04  4.463e-04
225.00  1.555e-04  3.833e-04  5.559e-04  4.354e-04
235.00  1.665e-04  3.758e-04  5.348e-04  4.369e-04
245.00  1.792e-04  3.639e-04  5.207e-04  4.369e-04
255.00  1.877e-04  3.562e-04  5.135e-04  4.199e-04
265.00  2.020e-04  3.387e-04  4.948e-04  4.231e-04
275.00  2.114e-04  3.293e-04  4.846e-04  4.109e-04
285.00  2.256e-04  3.184e-04  4.649e-04  4.163e-04
295.00  2.366e-04  3.086e-04  4.575e-04  4.179e-04
