denom_pi: 7179 7348
denom_K: 1122 1198
denom_p: 630 586
denom_allcharges: 8931 9132
denom_allcharges_phi0: 732 784
denom_allcharges_phi45: 1488 1538
denom_allcharges_phi90: 692 674
dNdy_pi: 726.35
dNdy_K: 116
dNdy_p: 60.8
