denom_pi: 7128 7223
denom_K: 1176 1165
denom_p: 579 602
denom_allcharges: 8883 8990
denom_allcharges_phi0: 758 845
denom_allcharges_phi45: 1512 1535
denom_allcharges_phi90: 678 741
dNdy_pi: 717.55
dNdy_K: 117.05
dNdy_p: 59.05
