denom_pi: 1.04797e+07
denom_K: 1.69299e+06
denom_p: 887932
denom_allcharges: 1.30607e+07
denom_allcharges_phi0: 1.14242e+06
denom_allcharges_phi45: 2.17206e+06
denom_allcharges_phi90 1.03863e+06
