denom_pi: 2.00374e+07
denom_K: 3.2386e+06
denom_p: 1.69605e+06
denom_allcharges: 2.4972e+07
denom_allcharges_phi0: 2.19068e+06
denom_allcharges_phi45: 4.15035e+06
denom_allcharges_phi90 1.98156e+06
