denom_pi: 7468 7163
denom_K: 1217 1161
denom_p: 588 622
denom_allcharges: 9273 8946
denom_allcharges_phi0: 790 799
denom_allcharges_phi45: 1572 1425
denom_allcharges_phi90: 731 734
dNdy_pi: 731.55
dNdy_K: 118.9
dNdy_p: 60.5
