denom_pi: 7.17586e+06
denom_K: 1.55005e+06
denom_p: 525748
denom_allcharges: 1.07145e+07
denom_allcharges_phi0: 946631
denom_allcharges_phi45: 1.77696e+06
denom_allcharges_phi90 847601
