 5.00  1.016e-06  4.830e-04  5.502e-04  5.721e-04
15.00  4.770e-06  1.823e-04  4.391e-04  4.492e-04
25.00  1.193e-06  3.386e-04  4.192e-04  5.665e-04
35.00  6.090e-07  3.683e-04  4.741e-04  5.476e-04
45.00 -9.599e-06  3.411e-04  4.577e-04  4.994e-04
55.00 -2.062e-05  4.211e-04  4.476e-04  4.423e-04
65.00 -2.245e-05  3.090e-04  6.026e-04  4.298e-04
75.00 -4.686e-06  3.204e-04  4.475e-04  5.499e-04
85.00  6.624e-06  3.833e-04  4.335e-04  5.555e-04
95.00  2.059e-05  2.672e-04  6.260e-04  5.214e-04
105.00  9.106e-05  3.223e-04  4.744e-04  4.983e-04
115.00  3.333e-04  2.681e-04  6.852e-04  4.837e-04
125.00  1.751e-03  3.164e-04  3.852e-04  3.551e-04
135.00  9.140e-04  1.444e-04 -7.842e-07  1.267e-04
145.00  3.290e-04  4.775e-05  2.742e-04  9.540e-05
155.00  2.192e-04  1.030e-04  2.016e-04  7.201e-05
165.00  1.861e-04  6.313e-05  1.589e-04  1.028e-04
175.00  1.406e-04  1.028e-04  7.470e-05  7.360e-05
185.00  1.358e-04  8.845e-05 -6.471e-06  8.100e-05
195.00  1.122e-04  1.127e-04  1.354e-04  5.828e-05
205.00  9.688e-05  1.316e-05 -6.464e-05  3.265e-05
215.00  1.038e-04  2.569e-05 -6.538e-05  7.114e-05
225.00  1.093e-04  3.256e-05 -3.109e-05  9.887e-05
235.00  9.384e-05  1.330e-04  1.752e-04  3.000e-05
245.00  7.828e-05  8.553e-05  5.731e-05 -3.851e-05
255.00  9.026e-05  4.620e-05 -1.982e-06 -2.973e-05
265.00  1.078e-04  3.405e-05 -5.851e-05  5.253e-05
275.00  8.581e-05 -2.815e-05  5.475e-05  6.461e-05
285.00  1.033e-04  5.817e-05  9.869e-05 -1.781e-06
295.00  8.551e-05  3.457e-05  3.578e-05  1.386e-05
305.00  7.109e-05  4.552e-05  9.997e-06  2.505e-05
315.00  5.046e-05  4.141e-05 -7.087e-05  4.154e-05
325.00  5.459e-05  6.710e-05 -1.065e-04  2.947e-05
335.00  8.226e-05  8.292e-05 -3.292e-05  1.413e-05
345.00  2.227e-05  5.415e-05  1.080e-04  5.902e-06
355.00  7.114e-05  7.233e-06  3.428e-05  5.721e-05
365.00  9.611e-05 -1.762e-06  9.902e-05  1.336e-05
375.00  7.256e-05  5.599e-05  3.978e-05 -3.029e-05
385.00  7.633e-05  1.277e-04 -9.899e-05  3.529e-05
395.00  3.979e-05 -2.633e-05 -1.467e-05  2.276e-06
405.00  3.714e-05  3.490e-06  2.539e-05 -6.448e-05
415.00  7.802e-05  1.419e-04  1.603e-05 -1.348e-06
425.00  4.781e-05  5.110e-05  6.467e-05 -2.845e-05
435.00  5.765e-05  5.420e-06 -1.006e-04 -1.802e-06
445.00  3.258e-05 -4.329e-05 -4.972e-06  1.860e-05
455.00  4.583e-05  5.441e-05 -1.041e-04  4.700e-05
465.00  4.663e-06  3.703e-05  4.721e-05 -1.885e-05
475.00  7.644e-05 -2.236e-05 -1.938e-05  3.952e-06
485.00  1.403e-05 -4.455e-05 -6.674e-05  6.313e-05
495.00  6.158e-05  1.566e-05 -5.347e-05  1.928e-06
505.00  3.742e-05  2.018e-05  5.221e-05  2.138e-05
515.00  1.859e-05  4.577e-05  1.756e-05 -4.369e-05
525.00  8.583e-05  3.136e-05  3.694e-06 -3.071e-05
535.00  2.967e-05  6.504e-05  1.238e-04 -4.974e-05
545.00  2.595e-05 -3.196e-05 -4.443e-06  3.663e-06
555.00  3.920e-05  4.898e-05  2.348e-05  4.554e-05
565.00  7.358e-05  4.096e-05 -1.195e-05 -8.653e-06
575.00 -2.484e-05  2.570e-06 -7.149e-06  3.533e-05
585.00  7.544e-05 -7.511e-06 -3.462e-05 -2.041e-05
595.00  5.457e-05  6.120e-05  1.873e-05  1.246e-05
605.00 -1.264e-05  1.425e-04  3.378e-05 -4.768e-05
615.00 -1.061e-05  3.974e-05  6.083e-05 -8.477e-05
625.00  7.215e-05  1.434e-05 -4.169e-05 -3.056e-05
635.00  4.629e-05  1.824e-07 -8.672e-05 -2.903e-06
645.00  5.370e-05  6.672e-05  2.001e-05 -3.109e-05
655.00  3.109e-05  1.217e-05  1.251e-05  3.121e-05
665.00  3.161e-05  2.668e-05 -6.123e-06  1.212e-05
675.00 -2.614e-06  9.281e-06  1.722e-05 -2.093e-05
685.00 -4.210e-05 -1.380e-05  3.891e-06 -4.672e-05
695.00  3.716e-05 -1.593e-05  2.797e-05 -4.626e-05
705.00 -2.342e-05  4.211e-05  5.755e-05  4.048e-05
715.00  5.622e-06  9.851e-06  7.150e-05 -7.827e-06
725.00  6.426e-05  1.378e-06 -3.383e-05  2.503e-06
735.00 -1.126e-05  5.455e-05 -4.484e-05  8.452e-05
745.00  1.717e-05 -2.318e-05 -3.061e-05 -1.976e-05
755.00  1.576e-05  7.318e-06 -6.211e-05  6.470e-06
765.00  2.952e-05  3.973e-05  3.334e-06  2.212e-05
775.00  6.876e-06 -2.179e-05  4.483e-05  2.972e-05
785.00  1.781e-05  8.075e-05 -1.076e-05 -4.624e-05
795.00 -2.904e-05  2.450e-05  7.276e-05 -1.600e-06
805.00  2.601e-05  1.126e-05 -1.778e-06  4.150e-06
815.00  2.221e-05  3.879e-05  2.094e-05 -2.654e-05
825.00  3.751e-05 -4.029e-05 -7.900e-06 -9.453e-06
835.00 -3.622e-05 -1.534e-05 -4.269e-05  6.866e-05
845.00  9.140e-07  3.380e-05 -3.268e-05  6.744e-06
855.00  4.939e-05 -2.152e-06  3.821e-06  6.544e-06
865.00  2.184e-05  3.663e-05 -1.241e-05 -3.148e-05
875.00  1.650e-06  1.330e-05 -2.437e-05 -6.242e-06
885.00 -3.196e-05 -3.862e-05  6.161e-06 -2.973e-05
895.00 -2.317e-05 -1.632e-05  7.473e-06 -3.141e-05
905.00  3.296e-05 -2.201e-06 -3.738e-05 -2.771e-06
915.00  9.682e-06 -3.519e-06  3.426e-05  3.303e-05
925.00 -1.836e-05  9.333e-06  4.397e-05 -1.474e-06
935.00 -5.270e-05 -1.675e-05  1.210e-05  1.223e-05
945.00  1.916e-05 -6.124e-06 -9.742e-06 -1.279e-05
955.00  2.396e-05  1.094e-05  1.517e-05  6.993e-06
965.00 -2.683e-05 -3.545e-06 -1.412e-05  1.898e-05
975.00  1.774e-05 -2.582e-05  4.338e-05  2.522e-05
985.00  5.939e-05 -2.783e-05 -3.228e-05  3.043e-07
995.00  1.282e-05 -8.258e-06 -4.559e-05 -9.152e-06
