 0.05  3.197e-01
 0.15  3.158e-01
 0.25  3.112e-01
 0.35  3.031e-01
 0.45  2.851e-01
 0.55  2.669e-01
 0.65  2.421e-01
 0.75  2.174e-01
 0.85  1.934e-01
 0.95  1.686e-01
 1.05  1.429e-01
 1.15  1.220e-01
 1.25  1.057e-01
 1.35  8.758e-02
 1.45  7.510e-02
 1.55  6.143e-02
 1.65  5.253e-02
 1.75  4.409e-02
 1.85  3.738e-02
 1.95  3.192e-02
 2.05  2.699e-02
 2.15  2.275e-02
 2.25  1.948e-02
 2.35  1.687e-02
 2.45  1.435e-02
 2.55  1.211e-02
 2.65  1.053e-02
 2.75  9.302e-03
 2.85  7.909e-03
 2.95  6.815e-03
 3.05  5.730e-03
 3.15  5.050e-03
 3.25  4.285e-03
 3.35  3.613e-03
 3.45  3.080e-03
 3.55  2.736e-03
 3.65  2.420e-03
 3.75  2.060e-03
 3.85  1.790e-03
 3.95  1.415e-03
 4.05  1.206e-03
 4.15  1.063e-03
 4.25  9.367e-04
 4.35  8.062e-04
 4.45  7.127e-04
 4.55  7.089e-04
 4.65  4.959e-04
 4.75  4.991e-04
 4.85  3.959e-04
 4.95  3.280e-04
