denom_pi: 1.19755e+07
denom_K: 2.59758e+06
denom_p: 881523
denom_allcharges: 1.78832e+07
denom_allcharges_phi0: 1.60482e+06
denom_allcharges_phi45: 2.96412e+06
denom_allcharges_phi90 1.38927e+06
