denom_pi: 7297 7400
denom_K: 1187 1193
denom_p: 586 611
denom_allcharges: 9070 9204
denom_allcharges_phi0: 776 838
denom_allcharges_phi45: 1474 1488
denom_allcharges_phi90: 718 711
dNdy_pi: 734.85
dNdy_K: 119
dNdy_p: 59.85
