denom_pi: 7355 7247
denom_K: 1231 1209
denom_p: 596 657
denom_allcharges: 9182 9113
denom_allcharges_phi0: 808 805
denom_allcharges_phi45: 1515 1541
denom_allcharges_phi90: 775 726
dNdy_pi: 730.1
dNdy_K: 122
dNdy_p: 62.65
