 0.05  2.089e-02
 0.15  2.014e-02
 0.25  1.854e-02
 0.35  1.660e-02
 0.45  1.435e-02
 0.55  1.189e-02
 0.65  9.876e-03
 0.75  7.778e-03
 0.85  5.871e-03
 0.95  4.374e-03
 1.05  2.970e-03
 1.15  2.014e-03
 1.25  1.270e-03
 1.35  5.521e-04
 1.45  2.187e-04
 1.55 -2.759e-04
 1.65 -5.787e-04
 1.75 -6.247e-04
 1.85 -8.899e-04
 1.95 -9.712e-04
 2.05 -9.354e-04
 2.15 -9.011e-04
 2.25 -7.713e-04
 2.35 -6.429e-04
 2.45 -4.798e-04
 2.55 -3.368e-04
 2.65 -3.083e-04
 2.75 -2.577e-04
 2.85 -1.873e-04
 2.95 -1.699e-04
