 0.05  1.561e-02
 0.15  1.500e-02
 0.25  1.380e-02
 0.35  1.213e-02
 0.45  1.030e-02
 0.55  8.355e-03
 0.65  6.798e-03
 0.75  5.164e-03
 0.85  3.748e-03
 0.95  2.686e-03
 1.05  1.655e-03
 1.15  1.032e-03
 1.25  4.683e-04
 1.35  7.436e-05
 1.45 -9.562e-05
 1.55 -4.058e-04
 1.65 -4.985e-04
 1.75 -5.344e-04
 1.85 -6.610e-04
 1.95 -6.599e-04
 2.05 -5.756e-04
 2.15 -5.177e-04
 2.25 -4.142e-04
 2.35 -2.689e-04
 2.45 -1.819e-04
 2.55 -1.426e-04
 2.65 -9.796e-05
 2.75 -5.891e-05
 2.85 -5.058e-05
 2.95 -2.445e-05
