denom_pi: 1.91416e+07
denom_K: 4.14684e+06
denom_p: 1.40747e+06
denom_allcharges: 2.85839e+07
denom_allcharges_phi0: 2.54984e+06
denom_allcharges_phi45: 4.73991e+06
denom_allcharges_phi90 2.2356e+06
